,Datetime Event Began,Alert Criteria,State Affected_Alabama,State Affected_Arizona,State Affected_Arkansas,State Affected_California,State Affected_Colorado,State Affected_Connecticut,State Affected_Florida,State Affected_Georgia,State Affected_Idaho,State Affected_Illinois,State Affected_Indiana,State Affected_Iowa,State Affected_Kansas,State Affected_Kentucky,State Affected_Louisiana,State Affected_Maryland,State Affected_Massachusetts,State Affected_Michigan,State Affected_Minnesota,State Affected_Mississippi,State Affected_Missouri,State Affected_Montana,State Affected_Nebraska,State Affected_Nevada,State Affected_New Hampshire,State Affected_New Jersey,State Affected_New Mexico,State Affected_New York,State Affected_North Carolina,State Affected_North Dakota,State Affected_Ohio,State Affected_Oklahoma,State Affected_Oregon,State Affected_Pennsylvania,State Affected_South Carolina,State Affected_South Dakota,State Affected_Tennessee,State Affected_Texas,State Affected_Utah,State Affected_Virginia,State Affected_Washington,State Affected_Wisconsin,State Affected_Wyoming,NERC Region_FRCC,NERC Region_MRO,NERC Region_NPCC,NERC Region_RF,NERC Region_SERC,NERC Region_SPP RE,NERC Region_TRE,NERC Region_WECC,Event Type_Cyber Event,Event Type_Other,Event Type_Severe Weather,Event Type_System Operations,Event Type_Transmission / Distribution Interruption,Event Type_Vandalism,scaled_Demand Loss (MW),scaled_Number of Customers Affected,scaled_State Avg Temp (F),scaled_State Avg Windspeed (mph),scaled_State Avg Precipitation (mm),scaled_Monthly Net Energy for Load (GWh),scaled_Monthly Peak Hour Demand (MW),scaled_State Avg Snowfall (mm)
314,2022-05-12 10:44:00,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-0.028795422649335684,-0.2545627744590003,1.1959182497231289,0.07076098678206473,-0.5850427553411437,0.6186500000643276,0.9840223886529229,-0.2652723275045537
315,2022-05-17 12:10:00,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-0.14161765288625372,-0.2545627744590003,0.21660513952724716,0.6079185407319422,-0.570051784753394,0.12896552918017226,-0.44730310261239725,-0.2652723275045537
316,2022-05-18 17:00:00,Fuel supply emergencies that could impact electric power system adequacy or reliability,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-0.06373391975496191,-0.2545627744590003,0.23323621535897385,0.3595525295598397,-0.5828344894717361,0.12896552918017226,-0.44730310261239725,-0.2652723275045537
317,2022-06-06 10:21:00,Electrical System Separation (Islanding) where part or parts of a power grid remain(s) operational in an otherwise blacked out area or within the partial failure of an integrated electrical system,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-0.14336457774153502,-0.23790087448489697,0.4652651846125876,0.02541691387494868,-0.4285115056301826,0.44335158167317,0.06107999764188031,-0.2652723275045537
318,2022-06-10 20:27:00,Firm load shedding of 100 Megawatts or more implemented under emergency operational polic,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-0.1306993725407455,-0.0917176950621019,0.9323281337891375,-0.4336333912259608,-0.5848604107383885,0.44335158167317,0.06107999764188031,-0.2652723275045537
319,2022-06-10 20:20:00,Firm load shedding of 100 Megawatts or more implemented under emergency operational polic,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-0.1306993725407455,-0.2545627744590003,0.9323281337891375,-0.4336333912259608,-0.5848604107383885,0.44335158167317,0.06107999764188031,-0.2652723275045537
320,2022-06-10 08:45:00,Electrical System Separation (Islanding) where part or parts of a power grid remain(s) operational in an otherwise blacked out area or within the partial failure of an integrated electrical system,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1.8108620270331586,-0.2527091380868813,0.9323281337891375,-0.4336333912259608,-0.5848604107383885,0.44335158167317,0.06107999764188031,-0.2652723275045537
321,2022-06-12 23:30:00," Loss of electric service to more than 50,000 customers for 1 hour or more",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.8928219181601067,0.16198472489358162,0.8285671335576357,-0.8954884843417436,0.027182535063817407,1.1590497975062948,1.563409992643134,-0.2652723275045537
322,2022-06-14 13:46:00,Firm load shedding of 100 Megawatts or more implemented under emergency operational polic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.09095683208309568,-0.2545627744590003,1.0530866572859463,-0.43858505401765036,1.1812700769791895,-0.026307577411502612,0.3023153002314559,-0.2652723275045537
323,2022-06-15 21:00:00," Loss of electric service to more than 50,000 customers for 1 hour or more",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.13215514325347993,-0.017130699828028586,0.9733553231514921,1.9384381615748365,-0.5378137540394784,-0.026307577411502612,0.3023153002314559,-0.2652723275045537
324,2022-06-16 03:51:00,Damage or destruction of its Facility that results from actual or suspected intentional human action.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.1401618821735193,-0.2233217120075566,-0.20614516692727017,-0.5389687633400865,-0.514750348633532,0.44335158167317,0.06107999764188031,-0.2652723275045537
325,2022-06-27 14:26:00,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-0.14321900067026158,-0.24418657625012744,1.235806743757184,0.08006070057885423,-0.5106817005880137,-1.4539419561092266,-1.4629751412189251,-0.2652723275045537
326,2022-07-01 11:45:00,Damage or destruction of its Facility that results from actual or suspected intentional human action.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.14234553824262092,-0.2545627744590003,0.677506226130138,0.44146046941446976,-0.5819805642389068,1.049693598704836,0.3494863051511652,-0.2652723275045537
327,2022-07-04 18:21:00,Electrical System Separation (Islanding) where part or parts of a power grid remain(s) operational in an otherwise blacked out area or within the partial failure of an integrated electrical system,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-0.14482034845426944,-0.24206218400342927,0.38525030371769314,0.5292399461762406,-0.5356844629453388,1.049693598704836,0.3494863051511652,-0.2652723275045537
328,2022-07-06 01:58:00,Damage or destruction of its Facility that results from actual or suspected intentional human action.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-0.14161765288625372,-0.23441853739030938,1.5959724897930259,1.0339719375564276,-0.5786483130749749,1.6543952512166253,1.2944731778921625,-0.2652723275045537
329,2022-07-11 10:20:00,Damage or destruction of its Facility that results from actual or suspected intentional human action.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.14496592552554288,-0.2545627744590003,1.0619095839559982,-0.11849542355485355,-0.5850004318781631,1.049693598704836,0.3494863051511652,-0.2652723275045537
330,2022-07-12 16:00:00,"Loss of electric service to more than 50,000 customers for 1 hour or more",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.028795422649335684,0.4327405994727598,1.0724895790896276,-0.06293390859355624,-0.5185707336255188,0.5209039821830945,0.5393131583851749,-0.2652723275045537
331,2022-07-18 09:15:00,Fuel supply emergencies that could impact electric power system adequacy or reliability,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.5098397410624019,-0.2545627744590003,1.1715830725869998,-0.14453988369296167,-0.318312789211988,1.5664817825217237,1.4855569854808395,-0.2652723275045537
332,2022-08-05 02:00:00,"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.14482034845426944,-0.2531048582112662,0.09592864537047419,-0.574544772431516,-0.56443709854691,1.011010970891638,0.3289963785364042,-0.2652723275045537
333,2022-08-10 01:25:00,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.14176322995752716,-0.2545627744590003,1.1647524521561117,-1.1537627140446485,0.2047543898182541,1.364288744966833,1.3900024256400798,-0.2652723275045537
334,2022-08-22 12:46:00,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-0.14176322995752716,-0.2279662166253379,1.105640856914203,-0.048877852625890526,0.5145936092527271,-1.4008299204613606,-1.412665806398694,-0.2652723275045537
335,2022-08-31 09:58:00,"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.14380130895535534,-0.2420663494784228,1.2657268411344518,-0.7082164138248714,-0.07767341614676448,1.364288744966833,1.3900024256400798,-0.2652723275045537
336,2022-09-22 10:02:00,Damage or destruction of its Facility that results from actual or suspected intentional human action.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.14511150259681632,-0.2545627744590003,0.29985894620607584,-1.6044765658791293,-0.53746468091105,0.45106417477159577,0.20035523708597533,-0.2652723275045537
337,2022-09-23 10:10:00,Damage or destruction of its Facility that results from actual or suspected intentional human action.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.14496592552554288,-0.2545627744590003,0.5420616170259911,-1.0888488702155765,-0.576787536324453,0.45106417477159577,0.20035523708597533,-0.2652723275045537
338,2022-09-27 08:42:00,Damage or destruction of its Facility that results from actual or suspected intentional human action.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.14511150259681632,-0.2545627744590003,0.715785888807231,-0.706424995931774,-0.5825424341659227,0.45106417477159577,0.20035523708597533,-0.2652723275045537
339,2022-09-28 18:00:00,"Loss of electric service to more than 50,000 customers for 1 hour or more",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.00031999160535283843,0.23253537485892842,0.9485484663436641,3.386394392097474,3.0810127406003254,0.5888554631690849,1.1563306554100214,-0.2652723275045537
340,2022-09-28 15:00:00,"Loss of electric service to more than 50,000 customers for 1 hour or more",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.036074276213007815,0.9590941851296758,0.9485484663436641,3.386394392097474,3.0810127406003254,0.5888554631690849,1.1563306554100214,-0.2652723275045537
341,2022-09-29 03:27:00,"Loss of electric service to more than 50,000 customers for 1 hour or more",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.12342051897707339,-0.1887607659862729,0.8485860211328624,2.8628235745507227,5.7014359637902645,0.5888554631690849,1.1563306554100214,-0.2652723275045537
342,2022-09-30 11:00:00,Damage or destruction of its Facility that results from actual or suspected intentional human action.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.14496592552554288,-0.2545627744590003,0.49326773183155254,-0.8347180773528247,-0.5842256858821538,0.45106417477159577,0.20035523708597533,-0.2652723275045537
343,2022-10-03 13:45:00,Damage or destruction of its Facility that results from actual or suspected intentional human action.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.14511150259681632,-0.2545627744590003,0.47813063399826916,-1.412036943747553,-0.5836760349176708,0.09099694110745314,-0.4984801269829043,-0.2652723275045537
344,2022-10-08 16:23:00,"Physical threat to its Bulk Electric System control center, excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the control center. Or suspicious device or activity at its Bulk Electric System control center.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.1306993725407455,-0.2545627744590003,-0.30947362692766417,-0.003593393533788591,-0.49946607298422474,-1.2483659724591343,-1.454032736794833,-0.2652723275045537
345,2022-10-13 10:00:00,Damage or destruction of its Facility that results from actual or suspected intentional human action.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.14511150259681632,-0.2545627744590003,0.4778470932238692,-1.6044765658791293,-0.5660979100562313,0.09099694110745314,-0.4984801269829043,-0.2652723275045537
346,2022-10-15 20:04:00,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.13521226175022225,-0.18697794268904383,0.7936418743110095,-0.9886697750580858,-0.5850427553411437,0.10062379538384367,0.12304479858330497,-0.2652723275045537
347,2022-10-24 16:29:00,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-0.14030745924479274,-0.22310927278288678,-1.1799124577205609,1.3239524665578988,-0.36028787986558,-2.0001876131073724,-1.7609303254983162,-0.2652723275045537
348,2022-10-28 14:16:00,Damage or destruction of its Facility that results from actual or suspected intentional human action.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.14496592552554288,-0.2545627744590003,-0.13063299345145957,-0.9866440948251217,-0.5848472294432991,0.09099694110745314,-0.4984801269829043,-0.2652723275045537
349,2022-11-11 01:41:00,Damage or destruction of its Facility that results from actual or suspected intentional human action.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.14423804016917569,-0.2471690563454919,0.17163963820443034,-0.15949133303150498,0.30241677816882345,-0.42183282370485475,-0.4425592715537699,-0.18623952388794662
350,2022-11-18 04:30:00,Damage or destruction of its Facility that results from actual or suspected intentional human action.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.14482034845426944,-0.24850617381841372,-1.2551554765592516,-1.06603769105258,-0.5824041277223495,0.1977610830691124,-0.6245599882228123,-0.2652723275045537
351,2022-11-27 17:28:00,"Loss of electric service to more than 50,000 customers for 1 hour or more",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-0.11759743612613568,0.10991628747450889,-0.20810325995332965,-0.017693716724027978,-0.4621459997110525,-0.42183282370485475,-0.4425592715537699,-0.26474185383928844
352,2022-11-30 18:45:00,"Loss of electric service to more than 50,000 customers for 1 hour or more",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.12880687061419077,0.21613589980941728,-0.6141786948446569,0.6980466322565712,-0.4679219469928278,-1.0183850655359383,-1.0091756985622198,-0.2652723275045537
353,2022-11-30 03:35:00,"Loss of electric service to more than 50,000 customers for 1 hour or more",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.08906433015654093,-0.029168922559318203,0.1945073674730548,0.21525951006682748,5.10685685748611,0.1782668078878033,0.677063935359155,-0.2652723275045537
354,2022-12-03 19:51:00,Physical attack that could potentially impact electric power system adequacy or reliability; or vandalism which targets components of any security systems.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.13084494961201895,-0.06711639975033841,0.04196219557056127,-0.37341544248239594,-0.49073120248173113,0.7332315926967758,1.4972546675852392,-0.15117628333375174
355,2022-12-06 12:45:00,"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.233243305642861,-0.2545627744590003,-0.39843668336086896,-0.9922709843611328,-0.5029255299423836,0.1900627862496745,0.17240056090813394,0.40540154369598436
356,2022-12-06 08:15:00,"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.12886454553980267,-0.2545627744590003,-0.633779605646335,-0.9215329444798515,-0.4316295743648837,0.1900627862496745,0.17240056090813394,0.40540154369598436
357,2022-12-13 23:59:00,Damage or destruction of its Facility that results from actual or suspected intentional human action.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.14380130895535534,-0.2521343025377747,-1.247952375909197,-1.6051300111155693,-0.5657704364275467,0.6175590933887811,-0.3877687848744121,-0.2081785572057723
358,2022-12-22 09:04:00,Firm load shedding of 100 Megawatts or more implemented under emergency operational policy.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.3205895484069266,-0.2545627744590003,-0.28779383164702027,-0.21271508817212662,-0.5176252787523533,0.7332315926967758,1.4972546675852392,-0.2652723275045537
359,2022-12-23 03:03:00,"Loss of electric service to more than 50,000 customers for 1 hour or more.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.11090089084755732,-0.11706044492271298,-1.461670600769731,1.903524966971398,-0.4180485675304596,0.7332315926967758,1.4972546675852392,-0.25690840239533647
360,2022-12-24 06:15:00,System-wide voltage reductions of 3 percent or more.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.5265811042588479,-0.18125041457294583,-1.6265954361010209,0.7713569644971721,-0.5830645379466957,0.7332315926967758,1.4972546675852392,-0.2652723275045537
361,2022-12-24 06:35:00,Firm load shedding of 100 Megawatts or more implemented under emergency operational policy.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.0055030912455848666,0.28694897469935615,-1.71733593430453,1.4717950969993199,-0.5607457017132065,0.7332315926967758,1.4972546675852392,-0.2652723275045537
362,2022-12-24 04:45:00,Firm load shedding of 100 Megawatts or more implemented under emergency operational policy.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.00031999160535283843,0.9742523486311162,-1.71733593430453,1.4717950969993199,-0.5607457017132065,0.7332315926967758,1.4972546675852392,-0.2652723275045537
363,2022-12-24 09:00:00,"Loss of electric service to more than 50,000 customers for 1 hour or more.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.12196474826433897,-0.161106177504255,-1.6210517441571122,0.2439566467004833,-0.5776795579995084,0.7332315926967758,1.4972546675852392,-0.2652723275045537
364,2022-12-25 19:25:00,Damage or destruction of its Facility that results from actual or suspected intentional human action.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.14059861338733962,-0.1983288620464017,-0.788309110376383,-1.0189896340289009,0.8270125748588543,0.6175590933887811,-0.3877687848744121,-0.2652723275045537
365,2022-12-25 02:42:00,Damage or destruction of its Facility that results from actual or suspected intentional human action.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.14321900067026158,-0.2212389745107937,-0.788309110376383,-1.0189896340289009,0.8270125748588543,0.6175590933887811,-0.3877687848744121,-0.2652723275045537
366,2022-12-27 20:40:00,Electrical System Separation (Islanding) where part or parts of a power grid remain(s) operational in an otherwise blacked out area or within the partial failure of an integrated electrical system.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,-0.1436557318840819,-0.20624326453410075,-0.8574459767832778,1.030933417206982,2.0063570286199863,0.6175590933887811,-0.3877687848744121,-0.2562623740296286
367,2022-12-29 16:00:00,"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.233243305642861,-0.2545627744590003,-0.3660984803547336,1.1099349462925758,-0.5850427553411437,0.1900627862496745,0.17240056090813394,0.24881559565584138
